tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,has_streaming,has_security_pack,num_products,customer_age,is_promo,contract_type,payment_method,internet_service,region,churn
71,62.97,4532.85,0,2,105.34,1,0,2,23,1,anual,credito,movil,oeste,0
14,74.91,749.0,1,2,125.19,1,0,2,62,1,mensual,transferencia,fibra,oeste,1
66,46.86,3253.12,4,0,121.11,0,1,2,77,0,bianual,efectivo,ninguno,norte,0
11,57.74,585.04,2,1,45.01,1,1,4,54,1,anual,efectivo,movil,norte,1
23,64.04,1525.72,0,0,49.29,1,0,2,19,1,mensual,debito,fibra,norte,1
64,58.47,3595.87,0,0,72.36,1,1,4,24,0,mensual,debito,fibra,sur,0
39,87.09,3436.04,3,0,126.79,0,0,4,74,0,mensual,transferencia,fibra,sur,0
67,57.84,3777.71,3,1,156.97,0,0,4,74,1,mensual,debito,movil,centro,0
35,55.77,1636.76,1,1,109.87,0,1,4,33,0,bianual,debito,fibra,centro,0
35,55.8,1772.61,2,1,138.73,1,1,2,75,1,mensual,debito,cable,norte,0
40,47.65,1974.09,4,1,38.04,0,0,2,31,1,mensual,transferencia,movil,centro,0
27,67.99,1676.28,0,0,68.48,1,1,4,44,1,anual,debito,cable,centro,1
72,46.64,3491.08,1,0,186.09,1,1,3,29,0,anual,credito,cable,centro,0
31,56.1,1722.95,2,0,110.75,0,0,1,26,0,mensual,transferencia,fibra,norte,0
2,66.01,50.66,0,1,91.26,1,0,3,31,1,mensual,transferencia,fibra,sur,0
22,61.2,1409.08,1,0,90.87,1,0,3,64,0,mensual,debito,fibra,oeste,1
8,65.88,548.69,3,1,151.28,1,1,3,33,1,bianual,credito,fibra,oeste,0
38,61.96,2407.26,1,1,66.74,1,1,1,35,1,mensual,transferencia,cable,centro,1
33,52.87,1828.88,0,1,79.0,1,1,1,78,0,anual,credito,fibra,centro,0
35,89.49,3179.65,3,3,204.94,1,1,3,47,0,bianual,credito,movil,norte,0
1,59.52,50.0,2,1,216.1,1,1,3,23,1,mensual,transferencia,movil,centro,1
12,102.38,1151.44,2,1,123.76,1,1,4,18,1,bianual,credito,fibra,sur,0
29,70.08,2209.43,1,0,131.88,1,1,2,24,1,anual,debito,fibra,sur,0
25,68.55,1568.8,2,0,199.46,1,1,4,54,1,bianual,transferencia,fibra,centro,0
18,52.5,1181.69,3,0,189.63,1,0,4,31,1,anual,efectivo,movil,centro,1
69,103.49,7011.98,2,1,5.0,0,1,1,52,1,bianual,transferencia,fibra,centro,0
60,46.15,2719.27,0,0,177.46,1,1,4,44,1,mensual,credito,fibra,oeste,0
39,85.28,3321.85,2,0,177.4,1,1,2,28,1,bianual,debito,fibra,centro,0
40,66.8,2721.75,2,0,83.11,1,1,4,36,0,mensual,credito,fibra,centro,1
43,71.85,3011.29,1,0,129.51,0,0,4,27,1,anual,credito,fibra,sur,0
70,51.52,3608.72,3,1,140.02,1,1,2,40,0,bianual,transferencia,fibra,norte,1
15,62.11,964.74,2,1,184.04,0,0,3,19,1,anual,credito,fibra,sur,0
27,54.91,1354.41,2,0,104.37,1,0,3,55,1,mensual,credito,fibra,sur,1
38,76.17,2860.52,2,0,44.94,0,1,2,41,0,anual,debito,fibra,sur,0
12,81.11,1115.02,6,1,5.0,1,1,2,55,1,mensual,debito,fibra,centro,1
48,90.4,4326.87,1,1,179.57,0,1,4,64,0,anual,transferencia,cable,oeste,0
62,58.25,3456.84,1,1,272.55,0,0,4,31,0,mensual,credito,movil,sur,0
11,41.35,580.77,1,1,185.46,1,0,3,25,0,anual,debito,fibra,centro,0
10,68.35,553.32,0,1,63.69,1,0,1,72,1,mensual,credito,fibra,oeste,0
49,60.28,2723.84,2,0,154.02,0,1,3,49,0,mensual,transferencia,ninguno,norte,1
2,60.18,176.39,0,1,135.34,1,0,4,75,0,mensual,credito,ninguno,centro,1
18,80.32,1439.44,0,0,158.14,1,1,2,78,0,mensual,debito,fibra,centro,0
56,87.29,4952.19,3,0,180.98,1,0,4,56,0,mensual,debito,fibra,centro,1
23,52.59,1091.61,2,1,90.49,0,0,3,31,0,mensual,debito,movil,centro,0
59,65.34,4215.23,0,1,108.16,1,1,3,37,1,mensual,credito,cable,norte,1
70,36.95,2282.45,1,0,205.82,1,1,2,45,1,mensual,transferencia,cable,norte,0
72,69.91,5118.8,3,0,53.15,1,0,3,36,1,mensual,transferencia,cable,centro,0
1,64.48,111.02,3,2,142.37,0,0,2,39,0,mensual,credito,fibra,centro,1
49,53.63,2545.45,0,0,130.31,1,0,2,49,0,anual,credito,movil,norte,0
7,51.49,338.12,2,0,56.76,0,1,3,27,1,anual,debito,movil,sur,1
39,55.28,2014.32,1,1,138.55,1,0,1,23,1,mensual,credito,cable,oeste,1
42,62.59,2642.48,0,0,221.07,1,1,4,19,0,mensual,credito,fibra,sur,0
48,26.2,1339.37,2,0,167.18,1,1,1,61,0,mensual,debito,fibra,norte,0
65,73.87,4662.95,3,0,110.56,1,1,2,70,0,mensual,debito,cable,centro,1
42,77.21,3295.6,1,2,39.49,1,0,2,67,0,bianual,transferencia,movil,centro,0
13,43.55,861.87,3,1,206.66,1,1,4,70,0,anual,debito,cable,sur,0
45,56.97,2757.49,2,1,182.67,1,0,2,58,0,bianual,credito,cable,norte,0
57,61.76,3258.42,2,1,129.42,0,0,3,73,1,bianual,credito,cable,oeste,0
71,45.47,3285.7,0,0,118.51,1,0,1,27,0,mensual,credito,fibra,sur,1
25,100.1,2471.77,3,0,99.05,0,1,1,58,0,anual,efectivo,cable,centro,1
4,38.06,73.41,0,0,48.12,0,1,2,60,0,mensual,transferencia,fibra,sur,1
1,52.78,50.0,3,1,158.63,1,1,4,24,1,bianual,transferencia,cable,oeste,0
60,72.53,4149.0,1,0,59.29,0,1,1,58,0,mensual,credito,fibra,oeste,1
14,80.76,1143.66,0,1,115.67,1,1,4,78,0,bianual,debito,cable,sur,0
8,38.8,456.4,2,0,140.69,1,0,3,63,0,anual,credito,cable,norte,0
9,65.07,598.97,2,0,231.13,1,1,3,72,0,mensual,transferencia,movil,centro,1
11,77.78,1001.37,0,0,269.12,1,0,4,46,0,anual,efectivo,fibra,oeste,0
38,51.13,2020.45,4,1,34.38,1,1,2,73,1,bianual,credito,cable,centro,0
37,72.56,2765.92,3,2,157.82,1,1,3,62,1,anual,transferencia,movil,centro,0
43,94.33,3992.52,3,2,168.78,1,0,4,39,1,mensual,credito,cable,centro,0
9,33.92,568.67,0,0,127.23,1,0,4,25,1,anual,credito,cable,norte,0
30,108.4,3323.64,0,1,116.39,1,1,4,69,0,mensual,transferencia,fibra,centro,1
22,71.42,1734.95,1,0,137.01,1,0,1,50,1,anual,credito,cable,centro,0
12,39.27,640.71,5,0,76.22,1,1,3,57,0,mensual,transferencia,movil,sur,1
10,72.68,696.23,1,0,54.24,1,0,2,49,0,mensual,debito,fibra,centro,0
11,76.86,867.2,1,1,144.03,0,0,2,67,1,mensual,debito,cable,centro,1
62,91.18,5584.61,2,0,121.31,1,0,3,18,0,mensual,debito,cable,centro,0
14,66.15,924.72,0,1,151.12,1,1,3,31,0,bianual,credito,fibra,norte,0
25,68.02,1650.14,0,0,53.92,1,1,3,27,0,anual,credito,cable,norte,0
31,94.0,2702.18,2,1,73.0,1,1,3,39,0,mensual,debito,movil,oeste,1
4,68.2,314.11,3,0,76.58,1,0,1,36,0,mensual,debito,cable,norte,1
31,36.57,1037.92,2,0,96.3,0,0,3,49,0,bianual,transferencia,fibra,norte,0
40,68.07,2730.28,1,2,138.13,1,0,3,23,0,mensual,debito,movil,norte,1
65,38.59,2352.97,0,0,24.77,1,1,1,69,0,bianual,efectivo,fibra,sur,0
19,15.0,76.3,3,2,100.43,0,1,2,18,0,anual,transferencia,fibra,centro,0
44,60.6,2788.35,2,0,163.64,1,0,3,48,1,anual,credito,movil,centro,0
17,67.41,1172.05,0,0,36.46,0,0,1,57,1,mensual,credito,movil,centro,1
23,58.56,1225.02,1,1,209.85,1,1,3,22,0,mensual,transferencia,cable,centro,0
52,37.87,1950.92,1,1,48.41,1,1,2,70,0,mensual,efectivo,movil,centro,1
29,18.91,723.09,1,0,104.36,1,1,2,38,0,bianual,credito,movil,norte,0
20,76.44,1254.08,0,1,157.17,1,1,4,26,0,mensual,debito,cable,centro,1
69,68.22,4740.26,0,0,137.46,0,1,2,23,0,mensual,debito,cable,norte,0
31,61.61,1961.61,2,1,212.62,0,1,1,57,0,bianual,credito,movil,centro,0
14,75.46,1072.78,2,1,80.54,1,1,1,76,0,anual,credito,movil,oeste,0
72,49.25,3370.33,1,1,146.36,1,0,2,28,1,mensual,credito,fibra,norte,1
22,78.37,1410.17,2,0,190.73,1,1,4,71,1,mensual,credito,fibra,centro,1
45,42.44,1897.69,2,0,174.98,1,1,4,75,0,mensual,debito,fibra,norte,1
35,72.83,2472.51,2,0,114.86,0,0,2,47,0,anual,credito,cable,centro,0
52,102.27,5371.47,3,1,111.0,1,0,1,43,0,mensual,credito,fibra,sur,1
32,53.32,1633.74,5,0,102.46,1,1,2,64,0,anual,transferencia,fibra,centro,0
13,79.11,1157.33,2,2,118.55,0,0,2,77,0,bianual,debito,fibra,centro,0
58,33.77,2237.67,2,0,147.06,1,0,2,54,0,mensual,debito,cable,sur,0
42,76.56,3253.5,1,0,127.79,1,1,4,42,0,mensual,debito,ninguno,sur,0
70,56.96,4080.56,2,0,70.82,0,1,3,42,1,anual,credito,fibra,centro,0
40,68.88,2675.27,2,3,82.51,1,1,3,75,1,mensual,credito,fibra,oeste,0
18,55.96,857.11,3,2,115.76,0,1,1,23,1,mensual,debito,cable,norte,0
34,51.91,1765.9,2,2,195.17,0,0,2,65,1,mensual,debito,movil,sur,0
70,73.72,5220.36,1,0,102.45,0,1,3,33,1,mensual,credito,cable,sur,0
46,70.11,3323.01,3,1,142.14,1,1,4,50,0,mensual,debito,fibra,sur,0
61,47.67,2945.95,1,3,5.0,0,0,1,34,0,mensual,transferencia,cable,centro,0
26,44.55,919.74,0,1,68.49,0,1,4,49,0,bianual,transferencia,fibra,sur,0
65,73.88,4671.76,2,0,163.45,0,0,4,51,0,mensual,efectivo,cable,sur,1
55,89.98,4848.22,0,0,142.51,0,1,2,31,0,mensual,efectivo,cable,centro,1
22,46.1,1082.14,1,1,192.38,1,1,2,45,0,anual,efectivo,fibra,centro,0
33,59.27,2071.7,1,2,168.36,0,1,2,58,1,mensual,debito,cable,norte,1
27,78.44,2175.28,2,1,93.37,0,0,4,36,0,bianual,efectivo,cable,centro,1
25,47.62,950.33,4,1,187.6,1,0,3,57,0,anual,credito,movil,centro,1
51,70.72,3427.88,3,0,95.49,1,0,4,43,0,bianual,transferencia,fibra,oeste,0
22,64.08,1525.9,0,1,137.29,1,1,4,21,0,mensual,debito,cable,centro,1
67,77.68,5411.45,2,0,21.13,1,0,4,58,0,bianual,efectivo,movil,sur,0
31,78.74,2345.2,0,0,147.56,1,1,1,40,0,anual,transferencia,cable,sur,0
45,86.61,3733.61,2,0,59.24,0,0,4,58,1,mensual,debito,movil,sur,1
32,69.62,2003.32,2,1,150.54,1,1,1,29,0,bianual,debito,cable,sur,0
21,74.91,1444.68,1,0,157.68,1,1,1,61,1,anual,debito,cable,norte,0
16,51.66,617.89,1,1,63.35,1,0,3,47,0,mensual,transferencia,movil,sur,1
10,37.85,395.5,4,0,144.91,0,0,3,20,1,bianual,credito,movil,sur,0
23,46.14,974.92,0,1,78.06,0,1,2,63,0,anual,credito,movil,centro,0
15,66.44,913.49,2,0,94.37,0,1,4,61,1,mensual,credito,movil,centro,1
25,69.24,1673.7,2,0,60.76,1,0,2,78,1,mensual,debito,ninguno,norte,0
65,64.28,4228.36,3,0,132.47,0,0,3,35,0,anual,credito,cable,centro,0
5,76.93,296.97,2,1,165.89,1,1,1,72,1,anual,efectivo,fibra,norte,1
12,68.81,1044.19,2,2,113.88,1,1,1,62,1,anual,credito,cable,centro,0
17,41.9,613.39,2,1,87.35,1,1,3,50,0,mensual,credito,cable,centro,0
38,66.15,2384.69,3,1,58.17,0,0,3,64,1,mensual,efectivo,cable,oeste,1
36,16.29,604.79,2,0,85.18,1,1,3,61,0,mensual,transferencia,fibra,norte,0
70,75.7,5403.21,2,1,149.88,0,1,3,75,0,mensual,transferencia,fibra,centro,1
21,79.42,1556.14,2,1,187.92,1,1,2,26,1,bianual,debito,cable,centro,1
72,58.62,4139.96,1,1,125.65,1,1,1,29,0,mensual,debito,ninguno,centro,1
8,65.24,657.78,3,3,228.82,1,0,1,34,0,mensual,debito,fibra,norte,1
56,83.28,4550.89,1,2,132.8,1,0,1,49,1,mensual,debito,cable,centro,0
8,57.02,325.28,1,1,105.83,1,0,1,49,0,mensual,credito,movil,oeste,1
41,71.51,2778.02,2,1,157.4,0,1,4,32,1,mensual,credito,cable,sur,0
21,31.3,718.24,0,0,211.88,1,1,3,22,1,bianual,debito,fibra,sur,0
22,90.54,1798.01,2,0,50.53,0,0,3,31,1,anual,efectivo,cable,centro,1
3,46.2,50.0,3,0,87.65,1,0,2,24,0,bianual,credito,movil,sur,0
28,77.5,2080.69,1,0,124.42,1,0,2,30,0,anual,efectivo,ninguno,centro,0
51,78.19,4075.34,1,0,121.17,0,0,2,69,0,mensual,debito,fibra,centro,0
8,85.14,578.48,0,0,77.63,1,0,2,73,1,mensual,debito,fibra,centro,0
14,88.24,1333.73,2,2,163.86,1,1,4,27,0,mensual,efectivo,fibra,norte,0
48,72.59,3486.15,1,0,125.22,1,1,2,26,1,mensual,debito,fibra,norte,0
44,74.87,3268.2,2,0,126.22,1,0,4,45,0,anual,efectivo,fibra,centro,0
30,74.21,2339.59,2,2,90.12,1,1,1,19,1,mensual,debito,fibra,oeste,1
57,68.23,4252.35,1,0,80.81,1,1,4,28,0,mensual,credito,cable,centro,0
19,48.81,968.78,2,0,171.3,1,0,1,75,0,mensual,transferencia,fibra,sur,0
63,49.24,2873.78,4,2,128.19,1,1,1,18,0,mensual,credito,ninguno,oeste,1
11,65.36,419.1,1,2,74.03,1,0,4,77,1,mensual,credito,fibra,centro,1
17,72.61,1118.99,0,0,137.56,1,0,4,75,0,mensual,efectivo,fibra,sur,1
71,57.07,4174.39,2,1,133.53,0,1,1,70,0,mensual,debito,fibra,centro,1
3,91.83,164.49,1,0,136.38,1,1,3,42,0,mensual,transferencia,fibra,sur,1
1,53.73,50.0,0,0,151.41,0,1,2,67,1,mensual,transferencia,fibra,centro,0
68,68.29,4615.05,6,1,46.76,0,0,2,21,1,anual,transferencia,fibra,oeste,0
27,101.67,2697.94,1,2,126.98,1,1,1,29,1,mensual,efectivo,cable,centro,1
49,70.06,3413.1,0,0,183.89,1,0,3,45,0,bianual,debito,cable,centro,0
56,42.25,2252.4,1,1,90.73,0,0,2,39,0,mensual,transferencia,cable,centro,0
1,85.2,86.93,5,0,145.94,1,1,2,68,0,anual,transferencia,cable,sur,0
67,68.82,4801.22,2,0,127.3,1,1,2,30,1,mensual,credito,fibra,norte,1
26,67.34,1689.72,3,1,196.97,0,1,3,78,0,mensual,efectivo,fibra,centro,0
11,54.49,571.41,2,1,76.43,0,0,1,47,0,bianual,debito,cable,centro,0
57,52.31,2941.73,2,0,95.57,1,1,1,39,0,anual,transferencia,fibra,norte,0
38,68.95,2569.74,2,1,116.65,1,0,3,74,0,bianual,debito,cable,sur,0
68,22.88,1559.11,2,0,99.59,1,0,4,58,0,anual,debito,movil,sur,0
14,43.13,384.03,0,0,237.37,0,1,3,77,0,mensual,credito,fibra,norte,1
46,61.15,2744.31,2,2,5.0,0,1,1,21,0,mensual,credito,ninguno,centro,0
40,98.79,3954.3,4,0,139.06,1,1,4,43,1,bianual,debito,cable,centro,1
63,51.79,3159.18,3,0,126.24,1,0,1,75,0,mensual,efectivo,cable,norte,1
65,69.87,4628.76,2,0,96.85,1,0,3,52,1,bianual,debito,cable,sur,0
13,50.5,807.63,0,1,88.2,1,0,1,30,0,mensual,credito,cable,sur,1
15,80.92,1359.03,2,1,189.18,0,0,1,58,0,mensual,transferencia,fibra,oeste,1
20,55.2,1319.96,3,2,90.45,0,0,1,58,0,mensual,credito,fibra,oeste,0
67,49.64,3443.16,2,1,119.79,1,0,2,43,0,anual,transferencia,fibra,centro,0
15,95.0,1481.92,1,1,324.4,1,1,2,62,1,mensual,credito,ninguno,sur,0
47,100.59,4824.54,1,0,69.93,1,1,1,37,0,mensual,efectivo,movil,centro,1
56,68.64,3822.71,3,2,53.76,1,0,1,71,0,anual,credito,cable,oeste,0
26,84.13,2167.87,0,2,171.17,1,0,1,57,0,mensual,credito,fibra,oeste,0
62,85.19,5303.81,2,0,31.48,0,1,1,59,0,mensual,credito,movil,centro,0
60,50.04,2856.03,1,0,160.69,1,0,4,32,0,mensual,transferencia,cable,oeste,0
40,40.79,1632.47,1,1,101.58,0,0,2,40,0,mensual,transferencia,ninguno,centro,1
8,51.16,564.81,4,1,85.93,0,0,1,26,0,bianual,credito,cable,norte,0
70,91.0,6393.26,3,0,158.82,1,0,4,72,0,mensual,debito,fibra,sur,0
66,80.6,5398.57,0,0,139.79,1,1,2,69,1,bianual,debito,fibra,centro,0
58,97.65,5559.36,1,0,176.22,1,1,2,72,0,bianual,transferencia,movil,oeste,0
55,80.26,4410.37,2,1,131.29,1,1,1,49,0,mensual,debito,fibra,oeste,1
63,90.59,5804.51,1,1,129.95,1,1,3,68,1,mensual,transferencia,fibra,norte,0
49,69.17,3431.67,1,1,103.5,1,1,1,49,1,anual,debito,ninguno,sur,0
46,54.28,2446.54,1,0,159.74,1,0,2,22,0,bianual,credito,movil,norte,0
9,93.8,863.02,4,0,133.63,1,1,4,30,0,mensual,credito,ninguno,sur,1
32,52.89,1776.65,0,0,87.14,1,0,2,58,1,mensual,transferencia,movil,centro,1
41,40.19,1443.02,2,0,241.92,0,1,1,30,0,mensual,debito,movil,sur,0
67,70.61,4699.14,2,0,53.69,0,0,2,75,0,anual,transferencia,fibra,centro,0
16,86.23,1352.2,3,1,162.07,1,0,3,40,0,anual,debito,cable,centro,0
38,58.44,2215.96,1,1,118.37,1,0,1,64,1,mensual,credito,fibra,centro,0
62,63.31,3974.18,3,0,111.26,0,0,3,19,0,bianual,transferencia,fibra,oeste,0
63,57.09,3461.12,3,1,120.01,1,1,3,41,1,mensual,transferencia,movil,sur,1
27,58.16,1508.0,1,0,126.69,0,1,2,54,0,mensual,credito,cable,oeste,1
19,61.8,1154.87,0,1,82.29,1,0,4,78,0,mensual,credito,fibra,norte,0
50,58.22,2936.91,2,0,43.48,1,1,4,25,0,bianual,debito,fibra,oeste,0
68,68.94,4676.68,3,1,145.73,1,1,3,22,1,anual,debito,movil,oeste,0
34,109.03,3732.07,0,0,86.51,1,0,2,28,1,mensual,transferencia,cable,norte,1
32,92.83,2937.42,1,0,104.08,1,1,2,22,0,anual,credito,fibra,sur,0
16,56.27,804.88,4,0,134.51,1,1,1,65,0,anual,transferencia,movil,oeste,0
38,76.82,2718.0,1,1,183.36,1,1,2,48,1,bianual,debito,movil,centro,0
3,67.39,91.32,0,1,114.74,1,1,4,25,0,mensual,transferencia,cable,norte,1
6,75.71,448.88,4,0,197.36,1,1,1,51,1,mensual,credito,movil,centro,1
53,110.14,5987.56,1,2,111.64,0,1,3,67,0,mensual,efectivo,fibra,norte,1
19,57.63,1188.51,1,0,191.51,0,1,4,60,1,mensual,debito,fibra,sur,0
53,68.34,3828.38,3,0,174.06,0,1,4,57,0,anual,debito,cable,centro,1
6,94.64,715.08,1,1,53.0,0,0,1,38,0,anual,credito,fibra,oeste,1
32,91.0,2819.12,2,0,78.72,1,0,1,43,1,bianual,debito,fibra,sur,0
56,63.19,3602.77,3,0,135.91,1,1,1,34,0,mensual,transferencia,cable,oeste,0
59,70.64,4174.31,1,1,132.59,1,1,4,78,0,mensual,credito,movil,centro,0
64,84.36,5373.95,3,0,128.55,0,0,3,78,0,mensual,credito,fibra,oeste,0
47,84.36,3749.01,2,0,129.92,1,1,1,21,0,mensual,credito,movil,norte,1
71,38.9,2770.13,2,0,130.13,1,0,3,72,0,bianual,debito,movil,norte,0
5,75.2,307.38,3,0,81.13,1,1,2,57,0,mensual,transferencia,movil,norte,1
63,56.39,3489.06,1,0,139.92,1,0,1,46,0,mensual,transferencia,cable,centro,0
72,67.64,4821.77,1,0,97.53,0,1,2,78,0,mensual,debito,cable,centro,0
53,65.6,3419.0,0,1,122.59,1,0,2,48,0,mensual,transferencia,cable,norte,1
19,47.56,961.43,4,2,71.32,0,0,1,58,1,anual,transferencia,ninguno,sur,1
45,46.92,2096.19,0,0,88.84,0,1,4,70,1,mensual,debito,fibra,centro,0
71,80.39,5693.42,0,1,125.46,1,0,1,56,0,mensual,debito,movil,oeste,0
72,75.29,5375.26,2,0,141.5,0,0,1,76,1,mensual,debito,cable,centro,0
40,64.33,2483.65,1,0,112.34,0,0,2,74,0,mensual,credito,movil,oeste,1
70,41.57,2708.78,0,0,133.16,0,0,2,51,0,bianual,transferencia,fibra,norte,0
18,52.41,860.93,3,0,153.95,0,0,2,72,0,mensual,debito,fibra,sur,1
15,101.37,1621.11,0,1,138.73,1,0,1,68,0,mensual,debito,cable,centro,1
46,32.26,1466.1,2,1,87.57,1,0,2,20,0,mensual,debito,fibra,sur,0
57,41.36,2320.01,2,1,63.09,0,0,4,46,0,mensual,credito,fibra,sur,0
4,60.36,436.03,0,1,51.53,1,1,2,45,0,mensual,credito,fibra,centro,1
42,83.28,3429.35,3,0,103.28,1,1,2,46,0,anual,transferencia,movil,oeste,0
40,73.4,2803.67,3,1,144.08,1,0,2,45,0,anual,transferencia,movil,norte,0
62,66.15,4080.97,2,0,163.78,0,0,4,37,1,anual,debito,movil,oeste,0
67,55.34,3497.08,1,1,140.68,1,1,1,22,1,bianual,credito,cable,oeste,0
25,69.12,1724.11,2,1,123.72,0,1,4,28,0,mensual,credito,movil,centro,1
72,71.08,5120.6,1,3,115.27,1,1,3,31,0,mensual,credito,fibra,centro,0
65,47.33,3159.62,1,2,29.67,1,0,3,61,0,anual,debito,cable,norte,0
20,29.22,491.07,1,0,126.79,1,1,3,26,0,mensual,credito,fibra,norte,0
40,65.54,2577.24,2,1,111.29,1,1,1,58,0,mensual,credito,cable,sur,0
36,67.62,2649.97,3,0,63.67,0,1,3,36,0,mensual,debito,cable,norte,0
51,74.11,3803.7,2,0,79.82,1,1,1,48,0,mensual,debito,fibra,oeste,1
3,73.85,183.91,0,1,197.5,1,1,2,64,0,anual,credito,cable,norte,0
62,59.46,3780.45,2,0,92.59,1,0,3,19,1,bianual,debito,movil,centro,1
37,57.07,2064.3,1,2,94.01,0,0,1,24,1,bianual,credito,movil,centro,1
25,51.22,1159.25,1,1,66.76,0,1,2,70,1,bianual,credito,ninguno,oeste,0
44,55.39,2247.36,1,1,163.16,1,1,3,75,0,mensual,transferencia,fibra,oeste,0
63,47.09,3044.08,1,0,130.88,1,0,3,49,0,bianual,debito,cable,oeste,0
29,95.14,2775.31,2,0,84.24,0,0,2,69,1,mensual,credito,ninguno,sur,0
70,51.93,3487.04,2,1,124.02,1,1,3,78,1,mensual,debito,fibra,centro,0
54,93.37,5013.1,0,0,167.94,1,0,1,76,0,mensual,debito,cable,centro,0
18,41.97,831.01,2,1,107.79,1,0,1,66,0,mensual,efectivo,cable,oeste,1
68,55.24,3772.71,0,0,76.52,1,1,4,44,0,mensual,debito,fibra,oeste,1
61,55.89,3305.96,1,0,5.0,0,0,3,22,1,mensual,credito,cable,norte,0
17,68.81,1138.13,3,0,159.66,0,1,4,68,0,bianual,debito,cable,centro,0
62,79.03,4948.15,0,1,214.02,1,0,1,25,1,anual,debito,fibra,oeste,0
33,69.56,2118.4,1,1,67.37,1,0,3,75,0,anual,credito,fibra,centro,1
56,76.39,4218.16,4,0,223.21,1,1,4,32,0,mensual,debito,movil,oeste,1
6,67.23,210.28,3,0,128.08,1,1,3,40,1,mensual,credito,fibra,centro,0
18,59.33,1008.51,0,2,143.26,1,0,1,59,1,bianual,debito,fibra,sur,0
1,66.65,79.97,1,1,73.16,1,1,3,67,0,mensual,debito,cable,centro,0
62,65.54,4231.52,5,0,93.03,1,1,4,63,0,bianual,debito,fibra,centro,0
45,76.99,3143.11,2,4,20.95,1,0,3,30,1,anual,credito,movil,centro,0
30,70.06,2066.95,3,0,135.96,0,0,2,19,0,mensual,credito,cable,norte,0
12,52.42,799.65,0,3,202.65,1,0,1,72,1,mensual,debito,movil,norte,1
21,71.82,1591.48,3,0,101.3,1,1,2,45,1,mensual,debito,cable,sur,1
30,54.17,1605.44,3,1,136.88,1,1,3,32,1,anual,debito,fibra,centro,0
36,65.79,2238.1,1,1,129.09,1,1,3,63,0,mensual,transferencia,fibra,centro,0
48,106.9,4959.78,2,1,114.43,0,0,1,53,0,mensual,transferencia,fibra,centro,1
29,64.24,1780.57,3,0,119.77,1,0,1,76,0,mensual,credito,movil,centro,1
28,101.32,2901.06,1,0,111.67,1,1,2,25,0,anual,credito,fibra,centro,0
55,76.14,4516.07,5,0,166.4,1,1,4,58,1,anual,efectivo,fibra,centro,1
50,72.02,3452.83,2,3,41.4,0,0,4,46,0,mensual,credito,fibra,centro,0
43,60.28,2802.25,0,1,179.48,1,0,3,54,0,mensual,transferencia,ninguno,oeste,1
56,97.85,5457.12,0,1,71.81,1,0,3,65,1,mensual,credito,cable,centro,1
8,90.34,746.08,3,2,141.82,1,0,2,30,0,bianual,transferencia,cable,centro,0
69,100.5,7048.44,0,0,177.51,1,1,1,25,0,mensual,credito,movil,norte,0
55,84.79,4587.98,1,2,86.29,1,1,2,62,1,mensual,debito,movil,centro,1
19,119.57,2437.1,1,1,125.8,0,1,1,59,0,mensual,credito,cable,sur,1
66,88.17,5827.42,0,2,93.34,0,1,4,37,1,mensual,credito,movil,sur,1
63,86.68,5435.73,2,0,83.41,1,0,1,46,0,mensual,credito,cable,sur,0
72,26.05,1824.98,2,1,154.74,0,1,4,70,0,mensual,debito,movil,centro,0
51,78.0,3966.33,0,0,170.9,1,1,2,57,0,bianual,credito,movil,norte,0
54,43.42,2608.23,4,0,185.51,0,0,1,62,1,mensual,transferencia,ninguno,sur,1
45,62.15,2833.52,1,0,72.69,0,1,4,73,0,anual,transferencia,cable,norte,0
49,75.6,3746.72,3,1,149.52,1,1,3,77,0,anual,transferencia,ninguno,centro,0
60,44.96,2679.98,1,0,87.63,1,0,2,21,0,mensual,transferencia,fibra,centro,0
29,83.16,2413.46,0,2,191.75,1,0,4,67,1,anual,debito,cable,oeste,1
11,83.31,981.12,1,0,72.55,1,0,1,37,0,anual,credito,fibra,centro,0
62,61.26,3603.31,2,1,147.43,1,0,2,28,0,bianual,efectivo,fibra,centro,0
35,68.7,2571.53,2,1,77.97,1,1,2,46,0,mensual,debito,movil,sur,1
17,37.33,453.22,2,0,85.13,1,1,3,49,0,anual,debito,ninguno,norte,0
36,67.84,2366.42,0,0,124.49,0,0,4,64,0,anual,efectivo,fibra,centro,0
11,77.87,971.45,1,0,72.56,1,1,2,42,0,anual,efectivo,movil,norte,0
37,95.38,3497.12,0,0,53.34,1,0,3,42,0,anual,credito,fibra,centro,0
33,32.18,1176.6,1,2,75.55,0,0,3,38,0,anual,debito,cable,centro,0
38,56.95,2118.82,3,1,72.36,1,1,3,75,1,bianual,efectivo,fibra,centro,0
10,64.72,761.32,2,1,119.93,1,1,1,75,0,anual,credito,fibra,centro,0
15,65.54,834.23,2,0,156.5,1,1,1,19,0,mensual,efectivo,fibra,sur,1
3,73.84,93.15,0,0,265.18,0,1,1,43,1,bianual,credito,cable,norte,0
29,66.33,2021.27,1,0,136.14,1,0,3,43,0,mensual,debito,movil,centro,1
34,62.94,2210.48,1,1,137.58,1,1,2,35,1,mensual,debito,fibra,sur,0
62,78.66,4916.97,3,2,100.41,1,0,2,39,1,mensual,credito,movil,centro,1
